BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Custom1,Custom2,Custom3,Custom4,Custom5
6,"","tieying:hal-01972640","Tieying, Xu; Lizarralde, Maria; El Nemer, Wassim; Le Pioufle, Bruno & Fran{\c c}ais, Olivier","MICROFLUIDIC DEVICE USING REUSABLE PARYLEN-PDMS PACKAGING FOR THE RED BLOOD CELL TRANSIT TIME ANALYSIS IN MECHANICAL CONSTRICTIONS, USING IMPEDANCE MEASUREMENT","",,,"November","",2018,"Kaohsiung, Taiwan","","https://hal.archives-ouvertes.fr/hal-01972640","{MicroTAS}","","","","","","","","","","","","","","Reversible Packaging ; RBC deformability ; Microfluidic ; Bioimpedance","https://hal.archives-ouvertes.fr/hal-01972640/file/MicroTAS_VFinal_TieYing.pdf",""
10,"","pillonnet:lirmm-02132536","Pillonnet, Ga{\"e}l; Basset, Philippe & Todri-Sanial, Aida","Ultimate Power Dissipation for Computing based on Energy-Reversible and Capacitive Electromechanical Devices","",,,"June","",2019,"","Poster","https://hal-lirmm.ccsd.cnrs.fr/lirmm-02132536","","","","","","","","{Colloque du GDR SoC-SiP}","","","","","","","","",""
9,"","cousty:tel-01862637","Cousty, Jean","Segmentation, hierarchy, mathematical morphology filtering, and application to image analysis","",,,"September","",2018,"","","https://hal-upec-upem.archives-ouvertes.fr/tel-01862637","","","","","","","","","{Universit{\'e} Paris-Est}","","{Universit{\'e} Paris-Est}","","","","medical imaging ; image filtering ; mathematical morphology ; watershed ; hierarchical analysis ; image segmentation ; image analysis ; imagerie m{\'e}dicale ; filtrage d'images ; morphologie math{\'e}matique ; ligne de partage des eaux ; analyse hi{\'e}rarchique ; segmentation d'images ; analyse d'images","https://hal-upec-upem.archives-ouvertes.fr/tel-01862637/file/HDR.pdf",""
3,"","burgeth:hal-02151905","Burgeth, Bernhard; Kleefeld, Andreas; Naegel, Beno{\^i}t; Passat, Nicolas & Perret, Benjamin","Mathematical Morphology and Its Applications to Signal and Image Processing","",11564,,"","",2019,"","","https://hal.archives-ouvertes.fr/hal-02151905","","","","Lecture Notes in Computer Science","","{Springer Nature Switzerland AG}","","","","","","","","","","",""
13,"","santanamaia:hal-02087042","Santana Maia, Deise; Cousty, Jean; Najman, Laurent & Perret, B.","Proofs of the properties presented in the article ''Watersheding hierarchies''","",,,"April","",2019,"","","https://hal.archives-ouvertes.fr/hal-02087042","","","","","","","","","{Universit{\'e} Paris-Est, LIGM UMR CNRS 8049, France ; ESIEE Paris}","","{Universit{\'e} Paris-Est, LIGM UMR CNRS 8049, France ; ESIEE Paris}","","","","","https://hal.archives-ouvertes.fr/hal-02087042/file/ProofsWatershedingHierarchies%20%282%29.pdf",""
13,"","santanamaia:hal-02087042","Santana Maia, Deise; Cousty, Jean; Najman, Laurent & Perret, B.","Proofs of the properties presented in the article ''Watersheding hierarchies''","",,,"April","",2019,"","","https://hal.archives-ouvertes.fr/hal-02087042","","","","","","","","","{Universit{\'e} Paris-Est, LIGM UMR CNRS 8049, France ; ESIEE Paris}","","{Universit{\'e} Paris-Est, LIGM UMR CNRS 8049, France ; ESIEE Paris}","","","","","https://hal.archives-ouvertes.fr/hal-02087042/file/ProofsWatershedingHierarchies%20%282%29.pdf",""
13,"","santanamaia:hal-02087042","Santana Maia, Deise; Cousty, Jean; Najman, Laurent & Perret, B.","Proofs of the properties presented in the article ''Watersheding hierarchies''","",,,"April","",2019,"","","https://hal.archives-ouvertes.fr/hal-02087042","","","","","","","","","{Universit{\'e} Paris-Est, LIGM UMR CNRS 8049, France ; ESIEE Paris}","","{Universit{\'e} Paris-Est, LIGM UMR CNRS 8049, France ; ESIEE Paris}","","","","","https://hal.archives-ouvertes.fr/hal-02087042/file/ProofsWatershedingHierarchies%20%282%29.pdf",""
14,"","abboud:hal-01942710","Abboud, Feriel; Chouzenoux, Emilie; Pesquet, Jean-Christophe & Talbot, Hugues","Distributed Algorithms for Proximity Operator Computation with Applications to Video Processing","",,,"December","",2018,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-01942710","","","","","","","","","","","","","","","","https://hal.archives-ouvertes.fr/hal-01942710/file/draft.pdf",""
14,"","bazan:hal-01984970","Bazan, Eric; Dokl{\'a}dal, Petr & Dokladalova, Eva","Quantitative Analysis of Similarity Measures of Distributions","",,,"January","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-01984970","","","","","","","","","","","","","","","true metric ; color image classification ; similarity mea-sures ; earth mover's distance ; optimal transport","https://hal.archives-ouvertes.fr/hal-01984970/file/ismm19.pdf",""
14,"","boutry:hal-01978607","Boutry, Nicolas; G{\'e}raud, Thierry & Najman, Laurent","An Equivalence Relation between Morphological Dynamics and Persistent Homology in 1D","",,,"January","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-01978607","","","","","","","","","","","","","","","","https://hal.archives-ouvertes.fr/hal-01978607/file/boutry.ismm.2019-2019-01-11-2.pdf",""
14,"","chierchia:hal-02150017","Chierchia, Giovanni & Perret, Benjamin","Ultrametric Fitting by Gradient Descent","",,,"June","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-02150017","","","","","","","","","","","","","","","","",""
14,"","chierchia:hal-02150017","Chierchia, Giovanni & Perret, Benjamin","Ultrametric Fitting by Gradient Descent","",,,"June","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-02150017","","","","","","","","","","","","","","","","",""
14,"","genest:hal-02019658","Genest, Diane; L{\'e}onard, Marc; Cousty, Jean; de Croz{\'e}, No{\'e}mie & Talbot, Hugues","Atlas-based automated detection of swim bladder in Medaka embryo","",,,"February","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-02019658","","","","","","","","","","","","","","","toxicological screening ; segmentation ; mathematical morphology ; affine registration ; biomedical atlas ; descriptor design ; random forest classification","https://hal.archives-ouvertes.fr/hal-02019658/file/Atlas-based_automated_detection_of_swim_bladder_in_medaka_fish_embryo.pdf",""
14,"","genest:hal-02019658","Genest, Diane; L{\'e}onard, Marc; Cousty, Jean; de Croz{\'e}, No{\'e}mie & Talbot, Hugues","Atlas-based automated detection of swim bladder in Medaka embryo","",,,"February","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-02019658","","","","","","","","","","","","","","","toxicological screening ; segmentation ; mathematical morphology ; affine registration ; biomedical atlas ; descriptor design ; random forest classification","https://hal.archives-ouvertes.fr/hal-02019658/file/Atlas-based_automated_detection_of_swim_bladder_in_medaka_fish_embryo.pdf",""
14,"","gheche:hal-02150018","Gheche, Mireille E. L.; Chierchia, Giovanni & Frossard, Pascal","Multilayer Network Data Clustering","",,,"June","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-02150018","","","","","","","","","","","","","","","","",""
14,"","grossiord:hal-02155801","Grossiord, Elo{\"i}se; Passat, Nicolas; Talbot, Hugues; Naegel, Beno{\^i}t; Kanoun, Salim; Tal, Ilan; Terv{\'e}, Pierre; Ken, Sol{\'e}akh{\'e}na; Casasnovas, Olivier; Meignan, Michel & Najman, Laurent","Shaping for PET image analysis","",,,"June","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-02155801","","","","","","","","","","","","","","","","",""
14,"","grossiord:hal-02155801","Grossiord, Elo{\"i}se; Passat, Nicolas; Talbot, Hugues; Naegel, Beno{\^i}t; Kanoun, Salim; Tal, Ilan; Terv{\'e}, Pierre; Ken, Sol{\'e}akh{\'e}na; Casasnovas, Olivier; Meignan, Michel & Najman, Laurent","Shaping for PET image analysis","",,,"June","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-02155801","","","","","","","","","","","","","","","","",""
14,"","maia:hal-01948502","Maia, Deise S.; Cousty, Jean; Najman, Laurent & Perret, Benjamin","Recognizing hierarchical watersheds","",,,"December","",2018,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-01948502","","","","","","","","","","","","","","","","https://hal.archives-ouvertes.fr/hal-01948502/file/DGCI.pdf",""
14,"","maia:hal-01948502","Maia, Deise S.; Cousty, Jean; Najman, Laurent & Perret, Benjamin","Recognizing hierarchical watersheds","",,,"December","",2018,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-01948502","","","","","","","","","","","","","","","","https://hal.archives-ouvertes.fr/hal-01948502/file/DGCI.pdf",""
14,"","maia:hal-01948502","Maia, Deise S.; Cousty, Jean; Najman, Laurent & Perret, Benjamin","Recognizing hierarchical watersheds","",,,"December","",2018,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-01948502","","","","","","","","","","","","","","","","https://hal.archives-ouvertes.fr/hal-01948502/file/DGCI.pdf",""
14,"","maretic:hal-02150008","Maretic, Hermina Petric; Gheche, Mireille E. L.; Chierchia, Giovanni & Frossard, Pascal","GOT: An Optimal Transport framework for Graph comparison","",,,"June","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-02150008","","","","","","","","","","","","","","","","",""
14,"","rodriguezsalas:hal-02008378","Rodriguez Salas, Rosemberg; Dokladalova, Eva & Dokl{\'a}dal, Petr","Rotation invariant CNN using scattering transform for image classification","",,,"February","",2019,"","Accepted for ICIP2019","https://hal.archives-ouvertes.fr/hal-02008378","","","","","","","","","","","","","","","invariant ; image classification. ; convolutional neural network ; covariant ; Rotation ; Index Terms-Rotation ; convolu- tional neural network ; image classification","https://hal.archives-ouvertes.fr/hal-02008378/file/ICIP2019-CRv2.pdf",""
14,"","rodriguezsalas:hal-02022802","Rodriguez Salas, Rosemberg; Dokl{\'a}dal, Petr & Dokladalova, Eva","Rotation-invariant NN for learning naturally un-oriented data","",,,"February","",2019,"","42{\`e}me journ{\'e}e ISS France","https://hal.archives-ouvertes.fr/hal-02022802","","","","","","","","","","","","","","","CNN architecture ; Rotation Invariant ; Image classification","https://hal.archives-ouvertes.fr/hal-02022802/file/ISS_Journee_RotInvCNN.pdf",""
14,"","rodriguezsalas:hal-02170933","Rodriguez Salas, Rosemberg; Dokl{\'a}dal, Petr & Dokladalova, Eva","RED-NN: Rotation-Equivariant Deep Neural Network for Classification and Prediction of Rotation","",,,"July","",2019,"","working paper or preprint","https://hal-enpc.archives-ouvertes.fr/hal-02170933","","","","","","","","","","","","","","","","https://hal-enpc.archives-ouvertes.fr/hal-02170933/file/RotCNN.pdf",""
14,"","santanamaia:hal-02175824","Santana Maia, Deise; Cousty, Jean; Najman, Laurent & Perret, Benjamin","Properties of combinations of hierarchical watersheds","",,,"July","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-02175824","","","","","","","","","","","","","","","","https://hal.archives-ouvertes.fr/hal-02175824/file/Properties_of_combinations_of_hierarchical_watersheds___HAL.pdf",""
14,"","santanamaia:hal-02175824","Santana Maia, Deise; Cousty, Jean; Najman, Laurent & Perret, Benjamin","Properties of combinations of hierarchical watersheds","",,,"July","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-02175824","","","","","","","","","","","","","","","","https://hal.archives-ouvertes.fr/hal-02175824/file/Properties_of_combinations_of_hierarchical_watersheds___HAL.pdf",""
14,"","santanamaia:hal-02175824","Santana Maia, Deise; Cousty, Jean; Najman, Laurent & Perret, Benjamin","Properties of combinations of hierarchical watersheds","",,,"July","",2019,"","working paper or preprint","https://hal.archives-ouvertes.fr/hal-02175824","","","","","","","","","","","","","","","","https://hal.archives-ouvertes.fr/hal-02175824/file/Properties_of_combinations_of_hierarchical_watersheds___HAL.pdf",""
